Transaction ID,Date,Time,Issue Type,Description,Amount,Sender UPI ID,Receiver UPI ID,Bank (Sender),Bank (Receiver),Resolution
TXN342240,2024-01-29,15:39:46,Incorrect MPIN,Invalid MPIN entered by the sender,4238.46,@user6651,@user3530,Yes Bank,Yes Bank,Transaction failed - incorrect MPIN
TXN137195,2024-10-16,22:41:14,Incorrect MPIN,Invalid MPIN entered by the sender,278.33,@user4619,@user2828,HDFC Bank,Axis Bank,Transaction failed - incorrect MPIN
TXN239094,2024-02-08,13:16:19,Invalid UPI ID,Entered incorrect receiver UPI ID,3593.75,@user1312,@user5464,HDFC Bank,Axis Bank,Transaction failed
TXN858516,2024-05-15,03:06:39,Server Error,Technical issue on UPI server side,4890.61,@user9920,@user6954,Axis Bank,HDFC Bank,Transaction on hold - contact bank
TXN699211,2024-05-02,05:33:49,Server Error,Technical issue on UPI server side,1902.54,@user9290,@user5516,SBI,Axis Bank,Transaction on hold - contact bank
TXN804560,2024-09-26,02:06:27,Insufficient Funds,Sender account balance is insufficient,2259.81,@user7726,@user6402,SBI,HDFC Bank,Transaction declined
TXN843625,2024-08-18,03:18:41,Daily Limit Reached,Sender has exceeded daily transaction limit,799.02,@user7235,@user6505,SBI,Yes Bank,Transaction declined - reduce amount or try next day
TXN268160,2024-09-09,11:19:16,Network Error,Connectivity issue during transaction,1650.98,@user6981,@user5680,SBI,SBI,Transaction pending - retry later
TXN764466,2024-06-11,00:33:25,Server Error,Technical issue on UPI server side,2186.74,@user2714,@user6087,State Bank of India,Kotak Mahindra Bank,Transaction on hold - contact bank
TXN419344,2024-09-24,10:47:00,Server Error,Technical issue on UPI server side,4186.09,@user2128,@user6170,Kotak Mahindra Bank,Bank of Baroda,Transaction on hold - contact bank
TXN147985,2024-04-02,17:37:09,Daily Limit Reached,Sender has exceeded daily transaction limit,4406.85,@user2679,@user8906,ICICI Bank,State Bank of India,Transaction declined - reduce amount or try next day
TXN896734,2024-06-03,23:45:00,Network Error,Connectivity issue during transaction,3128.39,@user1334,@user4352,HDFC Bank,ICICI Bank,Transaction pending - retry later
TXN825592,2024-06-16,08:32:53,Server Error,Technical issue on UPI server side,2670.54,@user1396,@user3017,State Bank of India,Bank of Baroda,Transaction on hold - contact bank
TXN456354,2024-05-09,20:16:42,Transaction Timed Out,Transaction exceeded the time limit,473.46,@user2587,@user5409,SBI,Kotak Mahindra Bank,Transaction pending - retry later
TXN259137,2024-07-24,11:42:25,Invalid UPI ID,Entered incorrect receiver UPI ID,2776.0,@user1806,@user2464,HDFC Bank,SBI,Transaction failed
TXN274354,2024-06-14,20:17:40,Insufficient Funds,Sender account balance is insufficient,1169.8,@user8680,@user7717,State Bank of India,Axis Bank,Transaction declined
TXN849683,2024-06-10,21:47:42,Network Error,Connectivity issue during transaction,84.21,@user2496,@user1529,ICICI Bank,Axis Bank,Transaction pending - retry later
TXN976414,2024-08-16,20:41:28,Transaction Timed Out,Transaction exceeded the time limit,913.32,@user7493,@user4714,SBI,ICICI Bank,Transaction pending - retry later
TXN504482,2024-03-19,20:37:24,Transaction Timed Out,Transaction exceeded the time limit,899.24,@user8649,@user4230,Bank of Baroda,ICICI Bank,Transaction pending - retry later
TXN688981,2024-05-25,00:47:28,Transaction Timed Out,Transaction exceeded the time limit,639.73,@user7830,@user8823,ICICI Bank,ICICI Bank,Transaction pending - retry later
TXN635717,2024-05-28,12:58:03,Incorrect MPIN,Invalid MPIN entered by the sender,2482.76,@user4407,@user6163,SBI,Kotak Mahindra Bank,Transaction failed - incorrect MPIN
TXN732702,2024-01-03,13:10:27,Network Error,Connectivity issue during transaction,1816.4,@user7512,@user2808,Axis Bank,HDFC Bank,Transaction pending - retry later
TXN694998,2024-05-08,00:06:30,Server Error,Technical issue on UPI server side,388.06,@user5911,@user9983,Yes Bank,Yes Bank,Transaction on hold - contact bank
TXN135287,2024-12-29,16:41:14,Transaction Timed Out,Transaction exceeded the time limit,199.18,@user5003,@user1523,Kotak Mahindra Bank,ICICI Bank,Transaction pending - retry later
TXN492245,2024-02-13,16:57:01,Beneficiary Not Found,Receiver UPI ID is not registered,2700.07,@user4032,@user9203,Yes Bank,ICICI Bank,Transaction failed
TXN916511,2024-02-02,14:26:27,Daily Limit Reached,Sender has exceeded daily transaction limit,1087.19,@user2038,@user7293,ICICI Bank,ICICI Bank,Transaction declined - reduce amount or try next day
TXN921204,2024-12-20,19:50:46,Beneficiary Not Found,Receiver UPI ID is not registered,1537.83,@user2951,@user5650,Bank of Baroda,Yes Bank,Transaction failed
TXN192611,2024-08-05,05:06:39,Network Error,Connectivity issue during transaction,3637.53,@user2147,@user1132,ICICI Bank,HDFC Bank,Transaction pending - retry later
TXN795221,2024-11-14,13:32:18,Transaction Timed Out,Transaction exceeded the time limit,2277.52,@user8028,@user1241,State Bank of India,ICICI Bank,Transaction pending - retry later
TXN948898,2024-03-06,05:33:48,Insufficient Funds,Sender account balance is insufficient,3766.67,@user9571,@user1149,HDFC Bank,SBI,Transaction declined
TXN465912,2024-08-03,12:01:52,Daily Limit Reached,Sender has exceeded daily transaction limit,552.89,@user3925,@user4625,Yes Bank,HDFC Bank,Transaction declined - reduce amount or try next day
TXN681024,2024-02-07,18:46:34,Beneficiary Not Found,Receiver UPI ID is not registered,3734.26,@user5779,@user5253,ICICI Bank,HDFC Bank,Transaction failed
TXN639027,2024-03-09,16:34:13,Server Error,Technical issue on UPI server side,2243.14,@user3762,@user6589,Yes Bank,Yes Bank,Transaction on hold - contact bank
TXN226299,2024-11-10,01:01:40,Network Error,Connectivity issue during transaction,2294.52,@user7930,@user2863,Bank of Baroda,HDFC Bank,Transaction pending - retry later
TXN251715,2024-11-10,06:38:37,Invalid UPI ID,Entered incorrect receiver UPI ID,2686.88,@user9574,@user6144,ICICI Bank,Kotak Mahindra Bank,Transaction failed
TXN773584,2024-08-05,14:25:15,Invalid UPI ID,Entered incorrect receiver UPI ID,3475.86,@user9856,@user6341,HDFC Bank,SBI,Transaction failed
TXN773926,2024-10-20,22:25:20,Beneficiary Not Found,Receiver UPI ID is not registered,3964.03,@user5952,@user3827,Yes Bank,Axis Bank,Transaction failed
TXN367198,2024-09-02,00:06:51,Network Error,Connectivity issue during transaction,2738.75,@user7217,@user8589,Kotak Mahindra Bank,Bank of Baroda,Transaction pending - retry later
TXN757290,2024-11-22,22:45:20,Server Error,Technical issue on UPI server side,2835.41,@user6588,@user8762,ICICI Bank,ICICI Bank,Transaction on hold - contact bank
TXN458906,2024-03-15,05:13:49,Transaction Timed Out,Transaction exceeded the time limit,717.65,@user3855,@user6061,Axis Bank,State Bank of India,Transaction pending - retry later
TXN394420,2024-01-17,21:49:58,Incorrect MPIN,Invalid MPIN entered by the sender,1042.36,@user8365,@user7503,ICICI Bank,HDFC Bank,Transaction failed - incorrect MPIN
TXN469069,2024-09-25,14:32:11,Incorrect MPIN,Invalid MPIN entered by the sender,3368.45,@user3938,@user4202,Kotak Mahindra Bank,Axis Bank,Transaction failed - incorrect MPIN
TXN982693,2024-12-15,13:44:56,Server Error,Technical issue on UPI server side,4474.14,@user9235,@user3113,Yes Bank,Bank of Baroda,Transaction on hold - contact bank
TXN117307,2024-10-23,22:22:12,Network Error,Connectivity issue during transaction,1586.88,@user2296,@user7093,HDFC Bank,ICICI Bank,Transaction pending - retry later
TXN606167,2024-12-28,19:03:07,Beneficiary Not Found,Receiver UPI ID is not registered,585.22,@user9986,@user4165,ICICI Bank,State Bank of India,Transaction failed
TXN906575,2024-10-26,10:55:27,Server Error,Technical issue on UPI server side,1212.0,@user2526,@user3033,State Bank of India,SBI,Transaction on hold - contact bank
TXN385132,2024-06-22,05:43:07,Incorrect MPIN,Invalid MPIN entered by the sender,2291.06,@user6815,@user4672,State Bank of India,SBI,Transaction failed - incorrect MPIN
TXN501153,2024-08-24,19:43:39,Transaction Timed Out,Transaction exceeded the time limit,4044.34,@user6628,@user6322,HDFC Bank,HDFC Bank,Transaction pending - retry later
TXN284818,2024-10-05,12:45:46,Server Error,Technical issue on UPI server side,2459.38,@user4836,@user7529,Bank of Baroda,Bank of Baroda,Transaction on hold - contact bank
TXN860406,2024-02-08,14:57:42,Transaction Timed Out,Transaction exceeded the time limit,4289.87,@user7539,@user8796,Bank of Baroda,State Bank of India,Transaction pending - retry later
TXN809859,2024-12-21,05:16:04,Incorrect MPIN,Invalid MPIN entered by the sender,4610.35,@user3433,@user9787,State Bank of India,Axis Bank,Transaction failed - incorrect MPIN
TXN534550,2024-01-24,22:41:00,Incorrect MPIN,Invalid MPIN entered by the sender,3729.46,@user4341,@user3988,Yes Bank,Bank of Baroda,Transaction failed - incorrect MPIN
TXN597094,2024-12-10,21:43:22,Insufficient Funds,Sender account balance is insufficient,2027.99,@user5637,@user6127,Kotak Mahindra Bank,ICICI Bank,Transaction declined
TXN549798,2024-03-08,08:53:15,Server Error,Technical issue on UPI server side,624.92,@user8829,@user5558,Axis Bank,Yes Bank,Transaction on hold - contact bank
TXN446407,2024-11-24,11:21:47,Network Error,Connectivity issue during transaction,2598.73,@user5390,@user7359,State Bank of India,HDFC Bank,Transaction pending - retry later
TXN422765,2024-12-12,01:33:16,Incorrect MPIN,Invalid MPIN entered by the sender,3127.07,@user8999,@user4281,HDFC Bank,Yes Bank,Transaction failed - incorrect MPIN
TXN567782,2024-08-14,19:36:45,Network Error,Connectivity issue during transaction,3382.38,@user4284,@user5653,Bank of Baroda,Axis Bank,Transaction pending - retry later
TXN950243,2024-12-01,15:39:09,Network Error,Connectivity issue during transaction,133.1,@user6601,@user8910,Axis Bank,HDFC Bank,Transaction pending - retry later
TXN350523,2024-10-17,00:07:14,Beneficiary Not Found,Receiver UPI ID is not registered,156.49,@user2224,@user7045,ICICI Bank,Axis Bank,Transaction failed
TXN164884,2024-11-03,13:19:24,Insufficient Funds,Sender account balance is insufficient,979.68,@user5993,@user8439,SBI,ICICI Bank,Transaction declined
TXN487437,2024-01-14,08:02:51,Transaction Timed Out,Transaction exceeded the time limit,1381.51,@user2693,@user6567,Kotak Mahindra Bank,Bank of Baroda,Transaction pending - retry later
TXN399568,2024-08-24,18:22:54,Server Error,Technical issue on UPI server side,4783.47,@user6593,@user2238,State Bank of India,ICICI Bank,Transaction on hold - contact bank
TXN568114,2024-11-04,23:41:01,Insufficient Funds,Sender account balance is insufficient,758.41,@user6131,@user3368,Kotak Mahindra Bank,ICICI Bank,Transaction declined
TXN330212,2024-07-23,01:04:43,Beneficiary Not Found,Receiver UPI ID is not registered,3305.45,@user6999,@user8101,Axis Bank,SBI,Transaction failed
TXN526193,2024-05-02,01:47:50,Network Error,Connectivity issue during transaction,1049.74,@user1026,@user6220,State Bank of India,Bank of Baroda,Transaction pending - retry later
TXN596280,2024-07-03,00:26:22,Daily Limit Reached,Sender has exceeded daily transaction limit,4853.25,@user6698,@user1081,SBI,Yes Bank,Transaction declined - reduce amount or try next day
TXN146574,2024-10-08,12:58:29,Daily Limit Reached,Sender has exceeded daily transaction limit,140.48,@user4249,@user5027,HDFC Bank,Yes Bank,Transaction declined - reduce amount or try next day
TXN830236,2024-05-27,05:16:51,Incorrect MPIN,Invalid MPIN entered by the sender,3947.76,@user3733,@user4129,HDFC Bank,Bank of Baroda,Transaction failed - incorrect MPIN
TXN654956,2024-01-14,01:19:41,Daily Limit Reached,Sender has exceeded daily transaction limit,1791.0,@user3796,@user4176,Kotak Mahindra Bank,Kotak Mahindra Bank,Transaction declined - reduce amount or try next day
TXN559920,2024-08-18,09:03:13,Insufficient Funds,Sender account balance is insufficient,2347.77,@user7014,@user7053,Axis Bank,HDFC Bank,Transaction declined
TXN869335,2024-07-19,04:06:35,Beneficiary Not Found,Receiver UPI ID is not registered,139.13,@user6563,@user1382,Kotak Mahindra Bank,HDFC Bank,Transaction failed
TXN421352,2024-06-01,15:56:23,Incorrect MPIN,Invalid MPIN entered by the sender,2868.88,@user3680,@user5237,Kotak Mahindra Bank,Kotak Mahindra Bank,Transaction failed - incorrect MPIN
TXN299142,2024-05-11,21:41:29,Insufficient Funds,Sender account balance is insufficient,1989.96,@user6757,@user1433,Kotak Mahindra Bank,HDFC Bank,Transaction declined
TXN719535,2024-10-09,01:45:39,Network Error,Connectivity issue during transaction,3548.41,@user4364,@user6012,Kotak Mahindra Bank,Bank of Baroda,Transaction pending - retry later
TXN829225,2024-08-07,21:22:32,Beneficiary Not Found,Receiver UPI ID is not registered,2795.14,@user6822,@user1347,SBI,HDFC Bank,Transaction failed
TXN907554,2024-09-14,09:54:57,Server Error,Technical issue on UPI server side,1705.38,@user5925,@user6990,Kotak Mahindra Bank,Kotak Mahindra Bank,Transaction on hold - contact bank
TXN495516,2024-11-11,23:00:12,Incorrect MPIN,Invalid MPIN entered by the sender,1966.68,@user7212,@user2475,SBI,ICICI Bank,Transaction failed - incorrect MPIN
TXN620106,2024-04-08,21:26:30,Network Error,Connectivity issue during transaction,2335.67,@user8739,@user5890,Axis Bank,Axis Bank,Transaction pending - retry later
TXN447316,2024-05-08,07:54:22,Transaction Timed Out,Transaction exceeded the time limit,2386.17,@user7005,@user5051,SBI,Yes Bank,Transaction pending - retry later
TXN646616,2024-07-10,16:49:36,Server Error,Technical issue on UPI server side,391.92,@user2022,@user2120,Kotak Mahindra Bank,ICICI Bank,Transaction on hold - contact bank
TXN358431,2024-06-29,23:34:12,Network Error,Connectivity issue during transaction,4499.13,@user8239,@user1593,ICICI Bank,Yes Bank,Transaction pending - retry later
TXN130874,2024-06-14,03:39:19,Incorrect MPIN,Invalid MPIN entered by the sender,2446.17,@user6739,@user2677,State Bank of India,SBI,Transaction failed - incorrect MPIN
TXN705744,2024-02-12,16:51:55,Invalid UPI ID,Entered incorrect receiver UPI ID,3088.29,@user4616,@user6459,Bank of Baroda,HDFC Bank,Transaction failed
TXN655201,2024-02-13,03:52:11,Transaction Timed Out,Transaction exceeded the time limit,3592.56,@user3412,@user2089,Bank of Baroda,SBI,Transaction pending - retry later
TXN567128,2024-06-28,18:46:49,Insufficient Funds,Sender account balance is insufficient,4853.67,@user1014,@user5778,SBI,SBI,Transaction declined
TXN111814,2024-09-12,04:35:55,Network Error,Connectivity issue during transaction,1232.49,@user6015,@user7593,Kotak Mahindra Bank,ICICI Bank,Transaction pending - retry later
TXN940843,2024-07-20,02:25:10,Incorrect MPIN,Invalid MPIN entered by the sender,1444.79,@user5363,@user5090,Yes Bank,State Bank of India,Transaction failed - incorrect MPIN
TXN513120,2024-09-08,15:07:47,Daily Limit Reached,Sender has exceeded daily transaction limit,4656.25,@user8364,@user6751,Bank of Baroda,Axis Bank,Transaction declined - reduce amount or try next day
TXN145128,2024-07-18,08:12:26,Incorrect MPIN,Invalid MPIN entered by the sender,500.85,@user2716,@user1189,SBI,HDFC Bank,Transaction failed - incorrect MPIN
TXN613732,2024-03-12,10:57:40,Server Error,Technical issue on UPI server side,790.0,@user8741,@user4135,Bank of Baroda,ICICI Bank,Transaction on hold - contact bank
TXN649232,2024-08-04,02:04:45,Network Error,Connectivity issue during transaction,1919.18,@user8101,@user9848,SBI,State Bank of India,Transaction pending - retry later
TXN401921,2024-01-08,00:25:48,Invalid UPI ID,Entered incorrect receiver UPI ID,4442.06,@user3458,@user2382,Axis Bank,State Bank of India,Transaction failed
TXN436689,2024-08-13,01:00:40,Transaction Timed Out,Transaction exceeded the time limit,2995.18,@user1327,@user1725,Kotak Mahindra Bank,Axis Bank,Transaction pending - retry later
TXN521846,2024-11-14,17:14:08,Daily Limit Reached,Sender has exceeded daily transaction limit,662.81,@user1068,@user1509,SBI,ICICI Bank,Transaction declined - reduce amount or try next day
TXN126497,2024-12-16,08:26:41,Daily Limit Reached,Sender has exceeded daily transaction limit,4317.62,@user4627,@user3603,Kotak Mahindra Bank,Kotak Mahindra Bank,Transaction declined - reduce amount or try next day
TXN373616,2024-10-20,23:38:02,Beneficiary Not Found,Receiver UPI ID is not registered,1246.19,@user6284,@user8244,Yes Bank,HDFC Bank,Transaction failed
TXN797187,2024-03-07,00:39:19,Daily Limit Reached,Sender has exceeded daily transaction limit,3865.07,@user9517,@user7800,Yes Bank,Yes Bank,Transaction declined - reduce amount or try next day
TXN256327,2024-02-25,08:41:18,Beneficiary Not Found,Receiver UPI ID is not registered,3013.48,@user2740,@user3404,Kotak Mahindra Bank,Kotak Mahindra Bank,Transaction failed
TXN771620,2024-10-13,05:47:48,Network Error,Connectivity issue during transaction,1377.61,@user7539,@user3906,Bank of Baroda,Yes Bank,Transaction pending - retry later
TXN315086,2024-10-15,23:21:29,Network Error,Connectivity issue during transaction,875.41,@user9967,@user7643,Bank of Baroda,HDFC Bank,Transaction pending - retry later
